LGA15900,220,12,12,0,0,0,0,0,244,477,24,25,0,0,0,0,0,526,344,78,109,0,3,0,3,0,534,126,94,127,0,0,0,0,0,347,137,26,27,0,0,3,3,0,193,33,10,6,0,0,0,0,0,49,16,0,0,0,0,0,0,0,16,3,4,4,0,0,0,0,0,11,659,212,273,0,3,3,6,0,1150,7,5,0,0,0,0,0,0,12,31,12,29,0,0,0,0,0,72,1394,265,339,0,3,3,6,0,2004,15496,1383,885,15,0,22,37,10,17811,15933,1160,927,3,0,29,32,13,18065,5139,1929,2905,3,0,67,70,30,10073,617,972,1570,0,0,0,0,6,3165,2662,671,855,0,0,29,29,19,4236,98,199,116,0,0,3,3,0,416,296,100,65,3,0,11,14,0,475,191,53,52,0,0,0,0,0,296,9003,3924,5563,6,0,110,116,55,18661,186,120,79,0,0,4,4,0,389,976,203
LGA15950,0,4,8,0,0,0,0,0,12,3,3,8,0,0,0,0,0,14,3,4,32,0,0,0,0,0,39,0,3,3,0,0,0,0,0,6,3,3,9,0,0,0,0,3,18,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,9,10,47,0,0,0,0,3,69,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,6,12,20,66,0,0,0,0,3,101,1778,1293,3818,11,0,5,16,9,6914,1310,1226,4114,3,0,14,17,13,6680,504,1129,9268,3,0,41,44,17,10962,10,63,372,0,0,0,0,0,445,218,320,1888,0,0,16,16,0,2442,7,6,25,0,0,0,0,0,38,18,15,89,0,0,4,4,3,129,15,24,89,0,0,0,0,0,128,772,1557,11731,3,0,61,64,20,14144,15,18,84,0,0,0,0,0,117,50,52
LGA16100,14,0,0,0,0,0,0,0,14,22,0,0,0,0,0,0,0,22,11,4,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,23,4,3,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,62,4,3,0,0,0,0,0,69,775,0,0,4,0,0,4,0,779,570,5,0,0,0,0,0,0,575,163,18,20,0,0,0,0,0,201,24,0,8,0,0,0,0,0,32,88,0,3,0,0,0,0,0,91,3,3,3,0,0,0,0,0,9,36,0,3,11,0,0,11,0,50,19,3,0,0,0,0,0,0,22,333,24,37,11,0,0,11,0,405,11,0,0,0,0,0,0,0,11,43,3
LGA16150,58,0,0,3,0,0,3,0,61,181,6,0,0,0,0,0,0,187,172,20,13,0,0,3,3,0,208,205,34,19,0,0,0,0,0,258,35,0,0,3,0,0,3,0,38,7,0,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,14,3,0,3,0,0,0,0,0,6,436,54,35,3,0,3,6,0,531,0,0,0,0,0,0,0,0,0,37,8,3,0,0,0,0,0,48,712,68,38,6,0,3,9,0,827,4034,196,66,16,0,3,19,3,4318,4167,104,34,3,0,3,6,3,4314,1709,406,351,0,0,23,23,0,2489,405,90,163,0,0,0,0,0,658,493,48,55,3,0,3,6,0,602,44,6,29,0,0,3,3,0,82,62,8,12,3,3,3,9,0,91,44,4,6,0,0,0,0,0,54,2757,562,616,6,3,32,41,0,3976,53,9,14,0,0,3,3,0,79,257,38
LGA16180,19,0,0,3,0,0,3,0,22,50,0,0,0,0,0,0,0,50,17,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,3,0,0,3,0,103,1713,12,0,75,0,3,78,3,1806,2133,14,4,12,7,3,22,0,2173,247,20,3,0,0,4,4,0,274,12,0,0,0,0,0,0,0,12,237,9,7,9,0,0,9,0,262,0,0,0,0,0,0,0,0,0,41,5,0,19,0,0,19,0,65,40,0,3,3,0,0,3,0,46,577,34,13,31,0,4,35,0,659,21,3,0,0,0,0,0,0,24,55,9
LGA16200,81,0,0,0,0,0,0,0,81,145,0,0,0,0,0,0,0,145,85,5,5,0,0,0,0,0,95,65,0,5,0,0,0,0,0,70,58,4,0,0,0,0,0,0,62,20,4,0,0,0,0,0,0,24,12,0,0,0,0,0,0,0,12,5,0,0,0,0,0,0,0,5,245,13,10,0,0,0,0,0,268,5,0,0,0,0,0,0,0,5,19,0,0,0,0,0,0,0,19,495,13,10,0,0,0,0,0,518,1891,36,6,10,3,4,17,0,1950,1430,5,10,3,0,4,7,3,1455,407,65,74,0,0,4,4,0,550,138,7,38,0,0,0,0,3,186,329,13,13,3,0,3,6,0,361,27,12,13,0,0,0,0,0,52,67,4,9,11,0,0,11,0,91,39,0,3,0,0,0,0,0,42,1007,101,150,14,0,7,21,3,1282,34,15,0,0,0,0,0,0,49,115,11
LGA16250,57,6,3,0,0,0,0,0,66,92,7,23,0,0,0,0,0,122,76,13,56,0,0,0,0,0,145,104,50,78,0,0,0,0,0,232,33,4,9,0,0,0,0,3,49,3,4,11,0,0,0,0,0,18,0,7,3,0,0,0,0,0,10,3,0,0,0,0,0,0,0,3,219,78,157,0,0,0,0,3,457,8,4,0,0,0,0,0,0,12,14,4,11,0,0,0,0,0,29,390,99,194,0,0,0,0,3,686,11128,1198,1837,0,0,14,14,8,14185,11034,2773,4095,0,0,22,22,24,17948,3077,1575,8372,0,3,40,43,32,13099,1523,917,1781,0,0,5,5,4,4230,1403,367,1126,4,3,13,20,13,2929,82,158,400,0,0,0,0,4,644,223,219,154,0,0,4,4,4,604,148,38,111,0,0,4,4,4,305,6456,3274,11944,4,6,66,76,61,21811,176,71,317,0,0,0,0,0,564,743,166
LGA16350,256,9,3,3,0,0,3,0,271,794,44,21,0,0,0,0,0,859,357,85,76,0,0,0,0,0,518,250,103,53,0,0,0,0,0,406,124,25,13,3,0,6,9,0,171,19,12,3,0,0,0,0,0,34,14,0,0,0,0,0,0,0,14,10,0,0,0,0,0,0,0,10,774,225,145,3,0,6,9,0,1153,13,0,0,3,0,0,3,0,16,44,11,10,0,0,0,0,0,65,1881,289,179,9,0,6,15,0,2364,14015,1013,476,106,3,10,119,12,15635,22549,1694,879,7,0,6,13,3,25138,5144,2016,1628,0,0,23,23,4,8815,1057,652,511,0,0,3,3,0,2223,2147,383,257,11,3,12,26,5,2818,72,112,66,0,0,0,0,10,260,290,23,25,17,0,0,17,0,355,181,34,28,0,0,0,0,4,247,8891,3220,2515,28,3,38,69,23,14718,160,47,24,3,0,0,3,32,266,915,164
LGA16370,19,4,3,0,0,0,0,0,26,52,0,5,0,0,0,0,0,57,6,5,8,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,16,0,3,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,11,0,0,0,0,0,38,0,0,3,0,0,0,0,0,3,7,0,0,0,0,0,0,0,7,100,9,22,0,0,0,0,0,131,6072,826,866,23,0,17,40,0,7804,6166,712,593,0,0,15,15,3,7489,1127,265,728,3,0,50,53,0,2173,5,4,0,0,0,0,0,0,9,717,151,311,3,3,15,21,0,1200,10,4,52,0,0,0,0,0,66,61,14,25,3,0,5,8,0,108,79,13,23,0,0,0,0,6,121,1999,451,1139,9,3,70,82,6,3677,67,84,97,0,0,5,5,0,253,228,82
LGA16380,149,7,6,3,0,0,3,0,165,249,14,8,0,0,0,0,0,271,221,28,80,0,0,4,4,0,333,101,23,11,0,0,0,0,0,135,70,14,19,3,0,0,3,0,106,21,9,6,0,0,0,0,0,36,4,3,4,15,0,0,15,0,26,8,0,0,0,0,0,0,0,8,425,77,120,18,0,4,22,0,644,8,0,0,0,0,0,0,0,8,23,4,4,0,0,0,0,0,31,854,102,138,21,0,4,25,0,1119,9800,1158,640,374,0,42,416,3,12017,6804,442,296,20,0,12,32,3,7577,2197,772,1049,11,0,36,47,4,4069,301,221,221,0,0,4,4,0,747,1111,213,230,14,0,16,30,5,1589,51,57,35,0,0,3,3,0,146,126,25,30,137,0,9,146,3,330,96,22,33,6,0,0,6,0,157,3882,1310,1598,168,0,68,236,12,7038,180,194,75,3,0,46,49,0,498,466,143
LGA16400,121,4,5,9,0,0,9,0,139,307,11,3,3,0,0,3,0,324,191,39,22,0,0,0,0,0,252,103,11,9,0,0,0,0,0,123,56,5,5,0,0,0,0,0,66,31,4,0,0,0,0,0,0,35,21,4,0,7,0,0,7,0,32,4,0,0,0,0,0,0,0,4,406,63,36,7,0,0,7,0,512,4,0,0,0,0,0,0,0,4,26,4,0,0,0,0,0,0,30,864,82,44,19,0,0,19,0,1009,7639,690,255,287,5,4,296,0,8880,6631,399,105,13,5,14,32,4,7171,2146,885,380,0,0,8,8,3,3422,483,112,122,0,0,0,0,3,720,799,165,93,12,5,6,23,3,1083,55,50,7,0,0,0,0,0,112,490,51,14,100,0,3,103,0,658,77,23,8,0,0,0,0,5,113,4050,1286,624,112,5,17,134,14,6108,140,69,23,7,0,0,7,0,239,428,70
LGA16470,30,0,4,0,0,0,0,0,34,129,17,8,0,0,0,0,0,154,39,29,23,0,0,0,0,0,91,117,16,11,0,0,0,0,0,144,17,10,9,0,0,0,0,0,36,19,5,0,0,0,0,0,0,24,16,4,0,0,0,0,0,0,20,3,3,0,0,0,0,0,0,6,211,67,43,0,0,0,0,0,321,3,0,0,0,0,0,0,0,3,8,0,4,0,0,0,0,0,12,381,84,59,0,0,0,0,0,524,2945,358,237,6,3,10,19,5,3564,4202,732,500,0,0,0,0,6,5440,626,577,1095,0,0,9,9,0,2307,365,72,101,0,0,0,0,0,538,376,209,236,0,0,9,9,0,830,11,31,21,0,0,0,0,0,63,343,19,35,9,0,5,14,0,411,30,16,14,0,0,3,3,0,63,1751,924,1502,9,0,26,35,0,4212,43,18,16,0,0,0,0,0,77,167,42
LGA16550,61,19,23,0,0,0,0,0,103,58,28,42,0,0,0,0,0,128,35,27,102,0,0,3,3,0,167,59,52,125,0,0,0,0,0,236,15,8,35,0,0,0,0,0,58,24,6,17,0,0,0,0,0,47,7,3,4,0,0,0,0,0,14,3,0,5,0,0,0,0,0,8,143,96,288,0,0,3,3,0,530,0,0,3,0,0,3,3,0,6,10,4,9,0,0,0,0,0,23,272,147,365,0,0,6,6,0,790,7141,2198,3665,0,0,31,31,3,13038,4478,2405,4570,0,0,18,18,12,11483,1313,1330,10808,0,0,99,99,22,13572,185,459,2211,0,0,0,0,0,2855,574,441,2411,0,0,34,34,13,3473,31,37,194,0,0,0,0,0,262,75,136,180,0,0,6,6,0,397,65,31,166,0,0,3,3,5,270,2243,2434,15970,0,0,142,142,40,20829,61,55,171,0,0,0,0,3,290,355,169
LGA16610,58,4,3,4,0,0,4,0,69,104,0,0,0,0,0,0,0,104,96,18,30,0,0,0,0,0,144,78,6,12,0,0,0,0,0,96,41,0,0,0,0,0,0,0,41,31,3,10,0,0,0,0,0,44,11,0,0,0,0,0,0,0,11,7,3,0,0,0,0,0,0,10,264,30,52,0,0,0,0,0,346,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,28,454,34,55,4,0,0,4,0,547,2867,103,94,92,0,5,97,3,3164,2240,69,36,6,3,13,22,0,2367,610,119,266,3,0,8,11,3,1009,127,19,30,0,0,0,0,0,176,455,48,82,3,0,7,10,0,595,25,23,21,0,0,0,0,0,69,88,12,18,38,0,0,38,0,156,63,9,5,3,0,0,3,0,80,1368,230,422,47,0,15,62,3,2085,42,7,21,0,0,0,0,0,70,170,22
LGA16650,42,6,7,0,0,0,0,0,55,44,17,20,0,0,0,0,0,81,50,4,46,0,0,3,3,0,103,6,0,10,0,0,0,0,0,16,9,4,10,0,0,0,0,0,23,3,0,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,6,74,8,72,0,0,3,3,0,157,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,164,31,99,0,0,3,3,0,297,8067,1655,2037,40,0,17,57,5,11821,5390,1488,3504,0,0,27,27,20,10429,1724,703,4983,0,3,96,99,22,7531,99,88,569,0,0,0,0,0,756,725,217,820,6,0,26,32,7,1801,61,26,61,0,0,3,3,3,154,86,34,78,16,0,13,29,0,227,95,20,71,0,0,3,3,0,189,2790,1088,6582,22,3,141,166,32,10658,92,23,71,0,0,0,0,0,186,503,100
LGA16700,24,6,3,0,0,0,0,0,33,25,6,9,0,0,0,0,0,40,23,5,33,0,0,0,0,0,61,10,10,3,0,0,0,0,0,23,9,5,3,0,0,0,0,0,17,3,0,3,0,0,0,0,0,6,3,3,0,3,0,0,3,0,9,3,0,3,0,0,0,0,0,6,51,23,45,3,0,0,3,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,35,57,3,0,0,3,0,195,9094,1429,1563,5,0,10,15,3,12104,7186,1711,2621,0,0,3,3,0,11521,1733,1299,5397,0,0,21,21,9,8459,243,462,716,0,0,0,0,3,1424,830,340,834,0,0,9,9,3,2016,46,87,221,0,0,0,0,4,358,71,113,81,3,0,4,7,0,272,78,35,63,0,0,0,0,0,176,3001,2336,7312,3,0,34,37,19,12705,73,77,182,0,0,0,0,0,332,428,100
LGA16900,96,3,0,6,0,0,6,0,105,231,11,4,0,0,0,0,0,246,116,34,15,0,0,0,0,0,165,155,22,20,0,0,0,0,0,197,44,7,5,0,0,0,0,0,56,18,5,0,0,0,0,0,0,23,4,3,3,3,0,0,3,0,13,4,0,0,0,0,0,0,0,4,341,71,43,3,0,0,3,0,458,12,0,0,0,0,0,0,0,12,23,5,3,0,0,0,0,0,31,703,90,50,9,0,0,9,0,852,6462,595,162,221,0,3,224,0,7443,7453,479,135,3,0,3,6,0,8073,1492,716,401,0,0,22,22,0,2631,1001,268,209,0,0,0,0,0,1478,763,188,90,3,0,11,14,0,1055,27,15,19,0,0,0,0,0,61,65,22,6,34,0,0,34,0,127,58,14,13,0,0,3,3,0,88,3406,1223,738,37,0,36,73,0,5440,68,35,25,3,3,0,6,0,134,369,72
LGA16950,253,4,3,10,0,0,10,0,270,453,6,3,0,0,0,0,0,462,388,51,24,0,0,0,0,0,463,272,33,29,0,0,0,0,0,334,115,9,12,3,0,0,3,0,139,65,9,11,0,0,0,0,0,85,37,3,0,3,0,0,3,0,43,16,3,0,0,0,0,0,0,19,893,108,76,6,0,0,6,0,1083,15,0,0,0,0,0,0,0,15,40,5,4,3,0,0,3,0,52,1654,123,86,19,0,0,19,0,1882,14053,526,292,409,0,10,419,21,15311,9272,159,105,9,3,11,23,11,9570,3098,506,459,5,0,10,15,0,4078,534,183,230,0,0,0,0,0,947,1616,115,126,16,3,10,29,5,1891,95,44,67,0,0,0,0,0,206,426,12,26,92,0,10,102,10,576,162,11,12,5,0,0,5,0,190,5931,871,920,118,3,30,151,15,7888,162,91,40,4,0,5,9,10,312,772,78
LGA17000,50,3,0,0,0,0,0,0,53,132,3,0,0,0,0,0,0,135,53,9,8,0,0,0,0,0,70,63,6,5,0,0,0,0,0,74,18,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,5,3,0,0,3,0,0,3,0,6,3,0,0,0,0,0,0,0,3,145,15,13,3,0,0,3,0,176,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,336,21,13,3,0,0,3,0,373,2186,51,57,30,3,5,38,0,2332,2805,98,34,0,3,7,10,0,2947,764,192,151,0,0,5,5,0,1112,226,10,62,0,0,0,0,0,298,253,22,10,4,0,6,10,0,295,0,0,6,0,0,0,0,0,6,122,4,3,43,0,0,43,4,176,54,0,0,0,0,0,0,0,54,1419,228,232,47,0,11,58,4,1941,34,3,6,0,0,0,0,0,43,104,3
LGA17050,9,0,0,0,0,0,0,0,9,7,3,0,0,0,0,0,0,10,3,0,3,0,0,0,0,0,6,3,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,12,0,6,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3,6,0,0,0,0,0,37,735,76,41,12,0,6,18,7,877,611,68,61,0,0,0,0,3,743,161,49,71,0,0,0,0,6,287,5,3,0,0,0,0,0,0,8,132,29,19,0,3,0,3,5,188,0,3,0,0,0,0,0,0,3,37,9,11,7,0,3,10,3,70,21,3,3,3,0,0,3,0,30,356,96,104,10,3,3,16,14,586,15,0,3,0,0,0,0,3,21,33,4
LGA17100,8,0,3,0,0,0,0,0,11,3,0,0,0,0,0,0,0,3,9,3,7,0,0,3,3,0,22,3,5,0,0,0,0,0,0,8,3,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,18,8,11,0,0,3,3,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,8,14,0,0,3,3,0,54,2540,180,525,0,0,0,0,0,3245,1883,231,1432,0,0,5,5,0,3551,574,160,2138,0,0,17,17,0,2889,111,185,156,0,0,0,0,0,452,176,41,323,0,0,10,10,0,550,15,49,29,0,0,0,0,0,93,25,13,27,0,0,0,0,6,71,30,4,25,0,0,0,0,0,59,931,452,2698,0,0,27,27,6,4114,47,13,17,0,0,0,0,0,77,181,29
LGA17150,157,12,19,0,0,0,0,0,188,246,29,34,0,0,0,0,3,312,65,28,116,0,0,0,0,0,209,39,25,20,0,0,0,0,0,84,36,5,18,0,0,0,0,0,59,5,4,0,0,0,0,0,0,9,8,3,0,8,0,0,8,0,19,3,0,5,0,0,0,0,0,8,156,65,159,8,0,0,8,0,388,3,0,0,0,0,0,0,0,3,13,5,7,0,0,0,0,0,25,575,111,219,8,0,0,8,3,916,22004,3065,2944,59,0,23,82,4,28099,22239,2644,4158,4,0,18,22,3,29066,2749,1329,5728,3,4,63,70,3,9879,314,467,911,0,0,0,0,0,1692,1227,329,1069,6,0,32,38,3,2666,95,96,185,0,0,0,0,0,376,137,196,55,67,0,0,67,3,458,123,26,64,3,0,4,7,4,224,4645,2443,8012,79,4,99,182,13,15295,178,95,252,0,0,3,3,0,528,749,248
LGA17200,7,32,25,0,0,0,0,0,64,6,44,69,0,0,3,3,0,122,5,67,207,0,0,0,0,0,279,19,205,304,0,0,0,0,9,537,3,24,26,0,0,5,5,0,58,4,11,45,0,0,0,0,0,60,3,0,3,0,0,0,0,0,6,0,3,6,0,0,0,0,0,9,34,310,591,0,0,5,5,9,949,3,3,4,0,0,0,0,0,10,5,19,31,0,0,0,0,0,55,55,408,720,0,0,8,8,9,1200,996,3095,6099,3,0,23,26,14,10230,803,4325,11693,3,0,22,25,42,16888,643,3994,23701,0,0,104,104,105,28547,160,1359,4135,3,0,7,10,258,5922,232,1520,4814,0,0,57,57,41,6664,21,157,521,0,0,0,0,6,705,21,73,445,0,0,8,8,12,559,24,102,313,0,0,3,3,5,447,1101,7205,33929,3,0,179,182,427,42844,19,103,259,0,0,0,0,21,402,83,352
LGA17310,222,4,5,4,0,0,4,0,235,503,3,0,0,0,0,0,0,506,431,16,75,0,0,3,3,0,525,277,26,36,0,0,0,0,3,342,133,5,10,0,0,3,3,0,151,16,3,8,0,0,0,0,0,27,26,4,3,3,0,0,3,0,36,11,3,5,3,0,0,3,0,22,894,57,137,6,0,6,12,3,1103,7,3,0,0,0,0,0,0,10,46,6,11,3,0,0,3,0,66,1672,73,153,13,0,6,19,3,1920,6700,232,148,42,4,8,54,4,7138,6068,105,75,3,6,16,25,10,6283,1852,224,723,0,0,12,12,3,2814,312,70,103,0,0,0,0,0,485,983,52,132,6,3,14,23,4,1194,14,33,31,0,0,0,0,0,78,233,7,32,30,0,0,30,4,306,128,4,26,0,0,0,0,0,158,3522,390,1047,36,3,26,65,11,5035,112,37,5,3,0,0,3,3,160,414,80
LGA17350,14,0,0,0,0,0,0,0,14,13,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,49,1030,3,23,0,5,4,9,0,1065,574,4,6,0,3,3,6,0,590,131,0,26,0,0,0,0,0,157,44,0,6,0,0,0,0,0,50,146,3,16,0,0,0,0,3,168,23,0,22,0,0,0,0,0,45,27,0,6,0,0,0,0,3,36,29,0,4,0,0,0,0,0,33,400,3,80,0,0,0,0,6,489,24,0,0,0,0,0,0,0,24,64,3
LGA17400,27,0,0,0,0,0,0,0,27,20,0,0,0,0,0,0,0,20,19,0,4,0,0,0,0,0,23,23,5,3,0,0,0,0,0,31,24,0,3,0,0,0,0,0,27,31,0,0,0,0,0,0,0,31,9,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,106,5,10,0,0,0,0,0,121,3,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,4,160,5,10,0,0,0,0,0,175,1176,4,5,36,10,0,46,3,1234,642,3,0,13,5,3,21,3,669,153,22,25,0,0,0,0,0,200,21,0,8,0,0,0,0,0,29,160,0,7,7,3,3,13,0,180,3,0,6,0,0,0,0,0,9,43,0,7,0,0,0,0,3,53,31,0,3,0,3,0,3,0,37,411,22,56,7,6,3,16,3,508,33,0,3,0,0,0,0,0,36,62,0
